,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
24,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.035544250962,0.0296093393335,0.00384790973717,0.108256880734,3.6561734632,0.00279546794908,1.0881952882
25,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0296093393335,0.035544250962,0.00384790973717,0.129955947137,3.6561734632,0.00279546794908,1.10851369636
26,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),0.0560881758299,0.0158481706124,0.00117393856388,0.0209302325581,1.32067183463,0.000285043583991,1.0051907046
27,frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0158481706124,0.0560881758299,0.00117393856388,0.0740740740741,1.32067183463,0.000285043583991,1.0194247701
28,frozenset(['Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry) - 60 ml']),frozenset(['Calm Sensitive Nighttime Moisturizer (Normal / Dry) - 60 ml']),0.00489141068284,0.00502184830105,0.00104350094567,0.213333333333,42.481038961,0.00101893702325,1.26480273521
29,frozenset(['Calm Sensitive Nighttime Moisturizer (Normal / Dry) - 60 ml']),frozenset(['Calm Sensitive Daytime Moisturizer SPF 30 (Normal / Dry) - 60 ml']),0.00502184830105,0.00489141068284,0.00104350094567,0.207792207792,42.481038961,0.00101893702325,1.25612067832
30,frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.0329354985978,0.0208700189135,0.00104350094567,0.0316831683168,1.51811881188,0.000356136467013,1.01116695388
31,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),0.0208700189135,0.0329354985978,0.00104350094567,0.05,1.51811881188,0.000356136467013,1.01796263305
32,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 30 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.0198265179678,0.0304571838518,0.00104350094567,0.0526315789474,1.72805139186,0.000439641042787,1.02340630593
33,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 30 ml']),0.0304571838518,0.0198265179678,0.00104350094567,0.03426124197,1.72805139186,0.000439641042787,1.01494682064
34,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Skin Revealing Body Lotion 10% AHA (Glycolic Acid) - 210 ml']),0.0560881758299,0.0168916715581,0.00123915737299,0.0220930232558,1.30792403699,0.000291734328576,1.00531886143
35,frozenset(['Resist Skin Revealing Body Lotion 10% AHA (Glycolic Acid) - 210 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0168916715581,0.0560881758299,0.00123915737299,0.0733590733591,1.30792403699,0.000291734328576,1.01863817692
36,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0304571838518,0.0197612991587,0.00221743950955,0.0728051391863,3.68422838001,0.00161556598793,1.05720894525
37,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.0197612991587,0.0304571838518,0.00221743950955,0.112211221122,3.68422838001,0.00161556598793,1.09208726131
38,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0208700189135,0.0525011413292,0.00156525141851,0.075,1.42854037267,0.000469551605992,1.02432309045
39,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.0525011413292,0.0208700189135,0.00156525141851,0.0298136645963,1.42854037267,0.000469551605992,1.00921848243
40,frozenset(['Resist Advanced Replenishing Toner - 118 ml']),frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),0.0181308289311,0.0148698884758,0.00234787712776,0.129496402878,8.70863309353,0.00207827372358,1.13167839258
41,frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),frozenset(['Resist Advanced Replenishing Toner - 118 ml']),0.0148698884758,0.0181308289311,0.00234787712776,0.157894736842,8.70863309353,0.00207827372358,1.16596964064
42,frozenset(['Resist 1% Retinol Booster - 15 ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.018065610122,0.0208700189135,0.0015000326094,0.0830324909747,3.97855370036,0.00112300298448,1.06779135733
43,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist 1% Retinol Booster - 15 ml']),0.0208700189135,0.018065610122,0.0015000326094,0.071875,3.97855370036,0.00112300298448,1.05797644701
44,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),0.0488488880193,0.0121306984934,0.00123915737299,0.0253671562083,2.09115379646,0.000646586240684,1.01358096826
45,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0121306984934,0.0488488880193,0.00123915737299,0.102150537634,2.09115379646,0.000646586240684,1.05936590915
46,frozenset(['Resist 1% Retinol Booster - 15 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.018065610122,0.0560881758299,0.00182612665493,0.101083032491,1.80221643859,0.000812859537932,1.05005451926
47,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist 1% Retinol Booster - 15 ml']),0.0560881758299,0.018065610122,0.00182612665493,0.0325581395349,1.80221643859,0.000812859537932,1.01498025877
48,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Gel - 100 ml']),frozenset(['Skin Perfecting 8% AHA (Glycolic Acid) Gel - 100 ml']),0.022435270332,0.0153264201396,0.0014348138003,0.0639534883721,4.1727610094,0.00109096142125,1.05194941451
49,frozenset(['Skin Perfecting 8% AHA (Glycolic Acid) Gel - 100 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Gel - 100 ml']),0.0153264201396,0.022435270332,0.0014348138003,0.0936170212766,4.1727610094,0.00109096142125,1.07853385668
50,frozenset(['Resist Skin Restoring Moisturizer SPF 50 - 60ml']),frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),0.00554359877389,0.0148698884758,0.00110871975478,0.2,13.45,0.00102628705925,1.23141263941
51,frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),frozenset(['Resist Skin Restoring Moisturizer SPF 50 - 60ml']),0.0148698884758,0.00554359877389,0.00110871975478,0.0745614035088,13.45,0.00102628705925,1.07457848095
52,frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),frozenset(['Resist Daily Smoothing Treatment 5% AHA (Glycolic Acid) - 50 ml']),0.0158481706124,0.0119350420661,0.00104350094567,0.0658436213992,5.51683195035,0.000854352362742,1.05770830299
53,frozenset(['Resist Daily Smoothing Treatment 5% AHA (Glycolic Acid) - 50 ml']),frozenset(['Resist Intensive Wrinkle-Repair Retinol Serum - 30 ml']),0.0119350420661,0.0158481706124,0.00104350094567,0.0874316939891,5.51683195035,0.000854352362742,1.07844182502
54,frozenset(['Skin Balancing Ultra-Sheer Daily Defense SPF 30 - 60 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0118046044479,0.035544250962,0.00104350094567,0.0883977900552,2.48697855948,0.000623915122669,1.05797873076
55,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Skin Balancing Ultra-Sheer Daily Defense SPF 30 - 60 ml']),0.035544250962,0.0118046044479,0.00104350094567,0.0293577981651,2.48697855948,0.000623915122669,1.01808410317
56,frozenset(['Resist Advanced Replenishing Toner - 118 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0181308289311,0.0525011413292,0.00130437618209,0.0719424460432,1.37030251575,0.000352486969966,1.0209483826
57,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Advanced Replenishing Toner - 118 ml']),0.0525011413292,0.0181308289311,0.00130437618209,0.0248447204969,1.37030251575,0.000352486969966,1.00688494613
58,frozenset(['Clear Acne Face Wash - 177 ml']),frozenset(['Clear Acne Extra Strength Cream 5 BP - 67 ml']),0.0400443487902,0.00841322637449,0.0014348138003,0.0358306188925,4.25884402697,0.00109791162891,1.0284362821
59,frozenset(['Clear Acne Extra Strength Cream 5 BP - 67 ml']),frozenset(['Clear Acne Face Wash - 177 ml']),0.00841322637449,0.0400443487902,0.0014348138003,0.170542635659,4.25884402697,0.00109791162891,1.15732971034
60,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0895454249005,0.0485227939738,0.00586969281941,0.0655498907502,1.35090924042,0.00152469861567,1.0182215151
61,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0485227939738,0.0895454249005,0.00586969281941,0.120967741935,1.35090924042,0.00152469861567,1.0357464891
62,frozenset(['Skin Balancing Ultra-Sheer Daily Defense SPF 30 - 60 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0118046044479,0.0895454249005,0.00130437618209,0.110497237569,1.23397971132,0.000247327861019,1.02355452232
63,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Skin Balancing Ultra-Sheer Daily Defense SPF 30 - 60 ml']),0.0895454249005,0.0118046044479,0.00130437618209,0.0145666423889,1.23397971132,0.000247327861019,1.00280286629
64,frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0329354985978,0.0525011413292,0.0028044087915,0.0851485148515,1.62184121518,0.00107525752487,1.03568598188
65,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),0.0525011413292,0.0329354985978,0.0028044087915,0.0534161490683,1.62184121518,0.00107525752487,1.02163638271
66,frozenset(['Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid) - 118 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0236092088958,0.035544250962,0.00117393856388,0.0497237569061,1.39892543971,0.000334766917874,1.01492145684
67,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Clear Acne Extra Strength Exfoliating Treatment 2% BHA (Salicylic Acid) - 118 ml']),0.035544250962,0.0236092088958,0.00117393856388,0.0330275229358,1.39892543971,0.000334766917874,1.00974000219
68,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.0560881758299,0.0208700189135,0.0028696276006,0.0511627906977,2.45149709302,0.00169906631021,1.03192620556
69,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0208700189135,0.0560881758299,0.0028696276006,0.1375,2.45149709302,0.00169906631021,1.09439052078
70,frozenset(['Skin Recovery Replenishing Moisturizer - 60 ml']),frozenset(['Skin Recovery Daily Moisturizing Lotion SPF 30 - 60 ml']),0.0120654796843,0.00795669471075,0.00123915737299,0.102702702703,12.9077093487,0.0011431560346,1.10559043059
71,frozenset(['Skin Recovery Daily Moisturizing Lotion SPF 30 - 60 ml']),frozenset(['Skin Recovery Replenishing Moisturizer - 60 ml']),0.00795669471075,0.0120654796843,0.00123915737299,0.155737704918,12.9077093487,0.0011431560346,1.17017486872
72,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0197612991587,0.0525011413292,0.00215222070045,0.108910891089,2.07444806592,0.00111472994047,1.06330427473
73,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0525011413292,0.0197612991587,0.00215222070045,0.0409937888199,2.07444806592,0.00111472994047,1.02214009608
74,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Anti-Aging Eye Cream']),0.0488488880193,0.0165003587035,0.00208700189135,0.0427236315087,2.58925471116,0.00128097771676,1.02739362808
75,frozenset(['Resist Anti-Aging Eye Cream']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0165003587035,0.0488488880193,0.00208700189135,0.126482213439,2.58925471116,0.00128097771676,1.08887434991
76,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Advanced Replenishing Toner - 118 ml']),0.0488488880193,0.0181308289311,0.00110871975478,0.022696929239,1.25184178425,0.000223048922627,1.00467214362
77,frozenset(['Resist Advanced Replenishing Toner - 118 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0181308289311,0.0488488880193,0.00110871975478,0.0611510791367,1.25184178425,0.000223048922627,1.01310348326
78,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Gel - 100 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.022435270332,0.0485227939738,0.00130437618209,0.0581395348837,1.19819017254,0.000215754182027,1.01021036689
79,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Gel - 100 ml']),0.0485227939738,0.022435270332,0.00130437618209,0.0268817204301,1.19819017254,0.000215754182027,1.00456928021
80,frozenset(['Resist 1% Retinol Booster - 15 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.018065610122,0.0488488880193,0.00260875236418,0.14440433213,2.95614369099,0.00172626739833,1.11168294523
81,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist 1% Retinol Booster - 15 ml']),0.0488488880193,0.018065610122,0.00260875236418,0.0534045393858,2.95614369099,0.00172626739833,1.03733266293
82,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.035544250962,0.0304571838518,0.00586969281941,0.165137614679,5.421959413,0.00478711503298,1.16132051605
83,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0304571838518,0.035544250962,0.00586969281941,0.192719486081,5.421959413,0.00478711503298,1.19469717454
84,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0895454249005,0.035544250962,0.00339137807344,0.0378732702112,1.06552449936,0.000208553018275,1.00242069904
85,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.035544250962,0.0895454249005,0.00339137807344,0.0954128440367,1.06552449936,0.000208553018275,1.00648629499
86,frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),frozenset(['Resist Weekly Retexturizing Foaming Treatment 4% BHA (Salicylic Acid) - 44 ml']),0.0220439574773,0.00815235113807,0.00104350094567,0.0473372781065,5.80657988166,0.000863790863845,1.04113200408
87,frozenset(['Resist Weekly Retexturizing Foaming Treatment 4% BHA (Salicylic Acid) - 44 ml']),frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),0.00815235113807,0.0220439574773,0.00104350094567,0.128,5.80657988166,0.000863790863845,1.12150922308
88,frozenset(['Resist Retinol Skin-Smoothing Body Treatment - 118 ml']),frozenset(['Resist Skin Revealing Body Lotion 10% AHA (Glycolic Acid) - 210 ml']),0.00534794234657,0.0168916715581,0.00110871975478,0.207317073171,12.2733308221,0.00101838406915,1.24022896819
89,frozenset(['Resist Skin Revealing Body Lotion 10% AHA (Glycolic Acid) - 210 ml']),frozenset(['Resist Retinol Skin-Smoothing Body Treatment - 118 ml']),0.0168916715581,0.00534794234657,0.00110871975478,0.0656370656371,12.2733308221,0.00101838406915,1.06452430964
90,"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Perfectly Balanced Foaming Cleanser - 190 ml'])",frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.00586969281941,0.0525011413292,0.00163047022761,0.277777777778,5.29089026915,0.00132230465534,1.31192149662
91,"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.00528272353747,0.0304571838518,0.00163047022761,0.308641975309,10.1336347054,0.00146957334559,1.4023744305
92,"frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.00371747211896,0.035544250962,0.00163047022761,0.438596491228,12.3394495413,0.00149833546567,1.71793680297
93,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),"frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",0.035544250962,0.00371747211896,0.00163047022761,0.045871559633,12.3394495413,0.00149833546567,1.04418072634
94,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml'])",0.0304571838518,0.00528272353747,0.00163047022761,0.0535331905782,10.1336347054,0.00146957334559,1.05097956586
95,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Perfectly Balanced Foaming Cleanser - 190 ml'])",0.0525011413292,0.00586969281941,0.00163047022761,0.0310559006211,5.29089026915,0.00132230465534,1.02599345805
96,frozenset(['Skin Perfecting 8% AHA (Glycolic Acid) Gel - 30 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 30 ml']),0.00743494423792,0.0241309593687,0.00130437618209,0.175438596491,7.27027027027,0.00112496384478,1.1835007514
97,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 30 ml']),frozenset(['Skin Perfecting 8% AHA (Glycolic Acid) Gel - 30 ml']),0.0241309593687,0.00743494423792,0.00130437618209,0.0540540540541,7.27027027027,0.00112496384478,1.04928305895
98,frozenset(['Resist Intensive Repair Cream with Retinol - 50 ml']),frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),0.00991325898389,0.0148698884758,0.00117393856388,0.118421052632,7.96381578947,0.00102652950836,1.11746102203
99,frozenset(['Resist Optimal Results Hydrating Cleanser - 190 ml']),frozenset(['Resist Intensive Repair Cream with Retinol - 50 ml']),0.0148698884758,0.00991325898389,0.00117393856388,0.0789473684211,7.96381578947,0.00102652950836,1.07495131882
100,frozenset(['Skin Balancing Oil-Reducing Cleanser - 237 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0140872627666,0.0485227939738,0.00228265831866,0.162037037037,3.33940038829,0.00159910496978,1.13546451106
101,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Skin Balancing Oil-Reducing Cleanser - 237 ml']),0.0485227939738,0.0140872627666,0.00228265831866,0.0470430107527,3.33940038829,0.00159910496978,1.03458261848
102,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0157829518033,0.0895454249005,0.0015000326094,0.095041322314,1.06137552443,8.67414839933e-05,1.00607309212
103,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),0.0895454249005,0.0157829518033,0.0015000326094,0.0167516387473,1.06137552443,8.67414839933e-05,1.0009851905
104,frozenset(['Resist Anti-Aging Eye Cream']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0165003587035,0.0525011413292,0.0014348138003,0.0869565217391,1.65627869295,0.000568526136028,1.03773684521
105,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Anti-Aging Eye Cream']),0.0525011413292,0.0165003587035,0.0014348138003,0.0273291925466,1.65627869295,0.000568526136028,1.01113309227
106,frozenset(['Resist 1% Retinol Booster - 15 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.018065610122,0.0525011413292,0.00104350094567,0.057761732852,1.10019956499,9.50357954623e-05,1.00558307989
107,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist 1% Retinol Booster - 15 ml']),0.0525011413292,0.018065610122,0.00104350094567,0.0198757763975,1.10019956499,9.50357954623e-05,1.00184687434
108,frozenset(['Resist Whitening Essence - 30 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0193047674949,0.0525011413292,0.00163047022761,0.0844594594595,1.60871663589,0.000616947901035,1.03490650246
109,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Whitening Essence - 30 ml']),0.0525011413292,0.0193047674949,0.00163047022761,0.0310559006211,1.60871663589,0.000616947901035,1.01212777201
110,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),0.0157829518033,0.035544250962,0.00195656427314,0.123966942149,3.48767912654,0.00139557107332,1.10093533617
111,frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),0.035544250962,0.0157829518033,0.00195656427314,0.0550458715596,3.48767912654,0.00139557107332,1.04155008013
112,frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),0.0329354985978,0.0157829518033,0.0015000326094,0.0455445544554,2.88568038622,0.000980213222418,1.03118176211
113,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum - 30 ml']),frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),0.0157829518033,0.0329354985978,0.0015000326094,0.095041322314,2.88568038622,0.000980213222418,1.06862835315
114,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),0.0304571838518,0.0336529054979,0.00123915737299,0.0406852248394,1.20896618694,0.000214184643087,1.00733056503
115,frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.0336529054979,0.0304571838518,0.00123915737299,0.0368217054264,1.20896618694,0.000214184643087,1.00660783326
116,frozenset(['Skin Balancing Oil-Reducing Cleanser - 237 ml']),frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),0.0140872627666,0.0336529054979,0.00163047022761,0.115740740741,3.43924956934,0.00115639290501,1.0928323163
117,frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),frozenset(['Skin Balancing Oil-Reducing Cleanser - 237 ml']),0.0336529054979,0.0140872627666,0.00163047022761,0.0484496124031,3.43924956934,0.00115639290501,1.03611196011
118,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0296093393335,0.0197612991587,0.00195656427314,0.0660792951542,3.34387403498,0.00137144526068,1.04959521269
119,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.0197612991587,0.0296093393335,0.00195656427314,0.0990099009901,3.34387403498,0.00137144526068,1.077026997
120,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),0.0488488880193,0.0179351725038,0.00104350094567,0.0213618157543,1.19105716713,0.00016738771243,1.00350144037
121,frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0179351725038,0.0488488880193,0.00104350094567,0.0581818181818,1.19105716713,0.00016738771243,1.00990948183
122,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),0.0560881758299,0.0121306984934,0.00130437618209,0.0232558139535,1.91710427607,0.000623987432051,1.01138999916
123,frozenset(['Resist Ultra-Light Super Antioxidant Concentrate Serum with Hyaluronic Acid - 30 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0121306984934,0.0560881758299,0.00130437618209,0.10752688172,1.91710427607,0.000623987432051,1.05763614034
124,frozenset(['Skin Balancing Oil-Reducing Cleanser - 473 ml']),frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),0.0183917041675,0.0336529054979,0.00110871975478,0.0602836879433,1.79133679697,0.000489785472483,1.02833917226
125,frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),frozenset(['Skin Balancing Oil-Reducing Cleanser - 473 ml']),0.0336529054979,0.0183917041675,0.00110871975478,0.0329457364341,1.79133679697,0.000489785472483,1.01504986102
126,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Clear Acne Extra Strength Cream 5 BP - 67 ml']),0.0895454249005,0.00841322637449,0.00117393856388,0.01310997815,1.55825810058,0.000420572633394,1.00475914405
127,frozenset(['Clear Acne Extra Strength Cream 5 BP - 67 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.00841322637449,0.0895454249005,0.00117393856388,0.139534883721,1.55825810058,0.000420572633394,1.05809585755
128,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0895454249005,0.0197612991587,0.00189134546403,0.0211216314639,1.0688382021,0.000121811534281,1.00138968471
129,frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0197612991587,0.0895454249005,0.00189134546403,0.0957095709571,1.0688382021,0.000121811534281,1.00681655568
130,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Youth-Extending Daily Hydrating Fluid SPF 50 - 60 ml']),0.0488488880193,0.0197612991587,0.00189134546403,0.0387182910547,1.95929886714,0.000926027974314,1.0197205374
